NAME,DP05_0071PE,DP05_0077PE,DP05_0078PE,DP05_0079PE,DP05_0080PE,DP05_0081PE,DP05_0082PE,DP05_0083PE,DP05_0002PE,DP05_0003PE,DP05_0005PE,DP05_0006PE,DP05_0007PE,DP05_0008PE,DP05_0009PE,DP05_0010PE,DP05_0011PE,DP05_0012PE,DP05_0013PE,DP05_0014PE,DP05_0015PE,DP05_0016PE,DP05_0017PE
ZCTA5 78229,51.7,28.5,10.0,0.2,5.2,0.1,0.3,4.1,52.7,47.3,7.3,5.1,4.5,5.2,9.9,27.9,13.6,9.6,4.2,3.6,4.3,3.6,1.2
ZCTA5 78230,47.9,38.9,6.0,0.1,4.8,0.0,0.1,2.1,48.1,51.9,6.6,5.4,5.1,6.2,7.2,17.5,12.7,11.6,5.9,5.7,8.7,4.8,2.5
ZCTA5 78231,31.7,62.2,0.5,0.0,3.2,0.0,0.1,2.4,49.1,50.9,3.2,7.6,6.4,6.8,3.2,12.8,11.5,13.2,7.6,7.6,13.4,5.2,1.3
ZCTA5 78232,32.6,57.2,6.5,0.3,1.6,0.0,0.1,1.7,50.0,50.0,6.0,4.4,5.8,5.7,6.7,15.2,12.7,12.6,6.8,6.3,11.0,4.7,2.0
ZCTA5 78233,45.6,39.6,9.4,0.2,2.8,0.1,0.0,2.3,49.9,50.1,8.1,6.9,7.5,5.6,7.0,15.5,14.4,11.0,5.5,5.8,8.6,2.8,1.3
ZCTA5 78234,27.7,47.7,15.6,0.5,4.0,0.0,0.0,4.5,57.0,43.0,12.4,11.3,8.6,15.0,12.2,16.5,15.1,6.7,1.0,0.1,1.0,0.0,0.0
ZCTA5 78235,64.2,10.7,14.0,0.0,1.2,0.0,9.2,0.8,55.9,44.1,5.6,7.6,6.0,2.9,12.2,26.1,24.1,4.8,0.4,4.8,4.1,1.4,0.0
ZCTA5 78236,21.9,47.2,18.3,0.0,5.2,1.7,0.0,5.8,67.0,33.0,3.9,4.5,3.6,35.5,31.6,12.5,6.8,1.4,0.0,0.0,0.1,0.0,0.0
ZCTA5 78237,95.4,2.3,1.8,0.0,0.4,0.0,0.0,0.1,49.4,50.6,6.2,7.8,8.5,7.4,6.2,14.1,12.1,12.5,6.3,5.0,7.6,4.2,2.0
ZCTA5 78238,69.0,18.3,7.1,0.0,4.0,0.3,0.1,1.2,47.4,52.6,7.3,7.6,7.5,6.4,6.8,15.7,14.9,10.9,5.4,4.4,8.0,3.5,1.4
ZCTA5 78239,46.2,31.3,16.7,0.3,3.4,0.1,0.3,1.7,48.2,51.8,6.8,8.0,5.9,6.6,7.0,12.6,12.3,12.4,5.7,5.6,9.0,5.9,2.2
ZCTA5 78240,48.4,32.4,6.0,0.2,10.5,0.2,0.2,2.2,48.8,51.2,7.9,6.6,5.6,4.7,8.7,21.5,13.2,10.2,4.8,4.1,6.9,3.6,2.2
ZCTA5 78242,87.1,8.4,3.6,0.1,0.3,0.0,0.0,0.5,50.0,50.0,8.4,8.5,9.7,9.7,9.0,13.5,13.7,10.5,5.1,3.4,5.2,2.5,0.8
ZCTA5 78243,4.4,62.7,10.5,5.6,10.8,5.9,0.0,0.0,83.3,16.7,0.0,0.0,0.0,25.7,46.3,22.5,5.4,0.0,0.0,0.0,0.0,0.0,0.0
ZCTA5 78244,51.0,19.9,25.4,0.1,1.6,0.0,0.2,1.8,46.9,53.1,7.3,8.0,7.5,7.6,6.7,16.3,14.6,12.3,6.0,4.8,6.3,2.1,0.5
ZCTA5 78245,65.5,19.6,10.1,0.3,1.7,0.3,0.6,1.9,49.5,50.5,9.0,8.8,8.5,7.7,6.9,18.2,15.2,10.4,4.2,4.1,3.9,2.5,0.8
ZCTA5 78247,42.9,46.0,6.4,0.1,2.4,0.1,0.1,2.0,49.5,50.5,7.2,7.2,6.1,6.3,5.8,16.0,13.7,13.9,6.3,5.6,7.7,2.9,1.3
ZCTA5 78248,29.5,63.9,0.7,0.1,2.2,0.6,0.0,3.1,44.2,55.8,5.3,6.1,6.7,6.9,4.7,10.2,12.6,15.2,5.8,7.7,13.0,4.3,1.5
ZCTA5 78249,46.8,37.9,6.3,0.3,6.8,0.0,0.1,1.9,50.5,49.5,5.6,4.5,5.0,9.7,17.9,19.0,10.7,9.3,4.1,4.6,5.9,2.8,0.8
ZCTA5 78250,62.8,27.4,4.7,0.1,2.4,0.2,0.1,2.3,47.4,52.6,6.5,7.0,7.7,7.1,7.2,15.6,14.0,11.8,7.2,5.5,7.4,2.3,0.7
ZCTA5 78251,62.4,22.1,8.9,0.3,3.1,0.0,0.0,3.1,48.1,51.9,7.1,6.6,8.0,6.8,8.0,18.6,15.5,11.9,5.1,4.3,5.7,2.0,0.4
ZCTA5 78252,69.6,20.6,4.3,0.7,2.4,0.5,0.1,1.8,61.3,38.7,6.8,10.2,9.4,4.7,7.0,25.6,16.0,10.0,4.4,1.0,3.0,1.9,0.0
ZCTA5 78253,48.2,35.3,9.1,0.1,2.9,0.0,0.1,4.3,48.0,52.0,9.7,8.4,9.2,6.5,6.7,14.1,14.7,13.3,4.7,3.4,6.2,2.5,0.7
ZCTA5 78254,54.1,34.8,5.4,0.2,2.9,0.3,0.1,2.3,48.4,51.6,8.0,8.4,10.0,7.3,5.7,18.0,15.6,11.6,4.6,3.2,5.0,1.9,0.9
ZCTA5 78255,40.0,48.7,2.3,0.1,6.7,0.0,0.0,2.2,51.1,48.9,7.7,10.5,8.2,6.5,4.6,10.6,14.3,15.8,5.0,4.3,8.0,3.8,0.7
ZCTA5 78256,37.9,41.2,5.7,0.4,11.2,0.4,0.2,3.0,49.9,50.1,4.4,6.3,4.1,9.2,18.4,15.9,14.9,11.7,4.5,3.6,4.1,1.9,0.9
ZCTA5 78257,37.5,48.0,7.2,0.2,6.3,0.0,0.0,0.9,54.2,45.8,6.9,3.9,4.7,4.9,6.4,15.5,13.9,15.8,8.7,4.6,9.5,4.0,1.0
ZCTA5 78258,32.8,51.3,3.9,0.1,9.0,0.0,0.2,2.6,48.3,51.7,6.0,7.4,7.7,7.8,5.3,12.3,15.4,15.5,5.7,5.0,6.0,3.8,1.9
ZCTA5 78259,31.4,51.9,4.8,0.1,7.3,0.0,0.4,4.1,49.4,50.6,4.7,6.3,9.6,8.2,4.1,12.8,16.3,15.6,5.8,5.2,7.5,2.8,1.0
ZCTA5 78260,31.3,57.5,4.8,0.2,4.6,0.1,0.0,1.5,50.5,49.5,6.5,8.3,10.0,7.5,4.6,9.0,16.2,16.7,5.4,4.8,7.9,2.8,0.5
ZCTA5 78261,37.7,51.5,4.6,0.1,2.5,0.2,0.3,3.1,48.4,51.6,9.1,7.3,7.7,8.1,4.4,14.0,17.8,15.1,4.6,3.1,6.9,1.5,0.5
ZCTA5 78263,35.3,53.8,6.9,0.5,0.0,1.0,0.0,2.5,46.7,53.3,1.8,3.1,5.6,7.6,8.4,13.1,15.6,14.3,6.1,9.4,9.2,3.8,1.9
ZCTA5 78264,80.7,15.1,1.7,0.0,0.7,0.0,0.1,1.7,50.3,49.7,7.1,5.3,11.3,12.4,6.2,12.6,13.3,11.7,3.8,7.5,7.3,1.4,0.3
ZCTA5 78266,18.3,57.6,13.5,0.0,4.5,0.2,0.0,5.7,50.3,49.7,6.3,8.0,4.5,8.1,2.5,8.3,13.0,13.7,6.5,10.1,13.1,4.8,1.0
ZCTA5 78330,75.6,24.4,0.0,0.0,0.0,0.0,0.0,0.0,45.6,54.4,14.5,3.2,8.0,5.1,5.9,11.6,12.8,7.2,8.6,7.3,8.1,4.8,2.9
ZCTA5 78332,84.6,13.1,0.8,0.3,0.7,0.2,0.0,0.3,47.7,52.3,6.9,7.6,7.8,7.8,6.8,13.3,12.5,11.6,4.7,6.5,8.2,4.7,1.6
ZCTA5 78335,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ZCTA5 78336,39.1,56.4,2.1,0.4,0.7,0.0,0.0,1.3,51.8,48.2,8.2,6.6,7.0,5.1,6.9,12.4,10.6,10.5,7.2,4.8,11.5,7.0,2.0
ZCTA5 78338,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.9,61.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.8,38.9,0.0,33.3,0.0,0.0
ZCTA5 78339,74.8,25.2,0.0,0.0,0.0,0.0,0.0,0.0,53.3,46.7,0.0,7.6,0.0,7.3,3.2,4.1,19.9,26.2,0.0,0.0,12.3,12.9,6.6
ZCTA5 78340,25.0,63.8,7.3,1.4,0.0,0.0,0.0,2.5,55.9,44.1,3.1,6.7,4.5,4.2,1.7,6.2,8.4,9.0,7.3,17.1,16.9,11.0,3.9
ZCTA5 78341,97.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,55.2,44.8,7.7,3.9,11.2,8.7,11.0,7.8,7.5,11.0,5.6,6.5,10.9,5.4,3.0
ZCTA5 78342,96.7,3.3,0.0,0.0,0.0,0.0,0.0,0.0,45.5,54.5,13.3,1.8,11.8,5.8,5.5,11.8,17.0,13.9,0.0,0.0,12.7,6.4,0.0
ZCTA5 78343,73.0,23.3,2.0,0.0,0.0,0.0,0.0,1.7,47.3,52.7,6.9,7.4,5.9,9.2,5.2,10.6,13.1,14.9,5.1,6.3,8.1,5.8,1.5
ZCTA5 78344,94.7,5.3,0.0,0.0,0.0,0.0,0.0,0.0,47.2,52.8,10.1,2.5,3.4,10.3,6.7,17.4,8.9,23.9,3.7,2.8,5.3,5.0,0.0
ZCTA5 78349,98.4,1.6,0.0,0.0,0.0,0.0,0.0,0.0,48.8,51.2,2.9,7.5,3.2,2.6,21.6,6.5,5.8,7.3,8.3,2.6,9.2,19.1,3.4
ZCTA5 78351,91.4,8.6,0.0,0.0,0.0,0.0,0.0,0.0,38.5,61.5,6.9,8.1,10.5,11.4,5.5,16.6,14.5,6.4,1.2,5.7,5.5,6.9,1.0
ZCTA5 78352,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.7,49.3,5.6,9.7,24.5,9.3,0.0,14.8,10.1,4.9,6.6,3.3,0.0,5.8,5.4
ZCTA5 78353,96.7,3.3,0.0,0.0,0.0,0.0,0.0,0.0,54.8,45.2,0.0,0.0,9.5,0.0,0.0,2.5,6.6,10.0,8.3,13.3,45.2,0.0,4.6
ZCTA5 78355,92.0,7.7,0.0,0.0,0.0,0.0,0.0,0.2,53.5,46.5,8.5,7.6,6.5,6.9,14.7,14.2,10.5,9.1,3.5,5.0,8.3,4.6,0.8
ZCTA5 78357,74.8,25.1,0.0,0.0,0.0,0.0,0.0,0.0,45.4,54.6,9.9,4.4,9.7,8.1,8.2,15.1,8.0,16.0,5.0,3.1,6.0,5.4,1.0
ZCTA5 78358,34.8,59.4,0.0,0.5,4.7,0.0,0.0,0.6,46.1,53.9,0.0,0.0,5.7,3.5,0.0,11.8,9.6,5.1,1.4,4.4,30.5,16.4,11.6
ZCTA5 78359,88.9,9.2,0.3,0.0,0.4,0.0,0.0,1.3,53.5,46.5,6.5,6.2,5.3,11.2,8.0,12.8,13.5,10.4,6.5,4.0,10.1,4.7,1.0
ZCTA5 78361,91.5,8.0,0.0,0.0,0.0,0.0,0.0,0.5,49.3,50.7,9.8,6.9,9.2,9.0,6.3,9.6,12.2,6.9,6.4,8.9,8.3,5.1,1.4
ZCTA5 78362,44.7,46.5,2.9,0.7,1.1,0.0,0.0,4.1,52.0,48.0,5.5,6.8,9.8,8.8,7.6,10.9,14.6,11.4,5.7,6.5,6.8,4.9,0.6
ZCTA5 78363,73.7,19.1,3.1,0.0,2.3,0.0,0.2,1.5,50.5,49.5,7.0,7.6,5.9,8.9,15.8,14.1,10.8,9.1,3.9,4.2,7.0,3.7,1.9
ZCTA5 78368,69.8,29.0,0.7,0.0,0.2,0.0,0.0,0.4,53.3,46.7,6.3,5.8,7.1,8.2,6.2,12.4,9.9,13.3,7.9,5.9,9.8,4.6,2.4
ZCTA5 78369,92.8,7.2,0.0,0.0,0.0,0.0,0.0,0.0,51.0,49.0,7.2,9.6,19.5,7.0,5.3,7.5,4.6,14.4,5.8,1.4,9.9,3.8,4.1
ZCTA5 78370,77.4,21.9,0.0,0.0,0.2,0.2,0.0,0.3,46.1,53.9,7.8,7.8,6.6,7.5,4.3,14.0,12.4,12.7,5.4,7.0,8.4,4.8,1.4
ZCTA5 78371,92.2,0.0,0.0,7.8,0.0,0.0,0.0,0.0,58.8,41.2,5.9,0.0,0.0,20.9,7.8,13.1,4.6,26.1,8.5,6.5,6.5,0.0,0.0
ZCTA5 78372,62.7,37.2,0.0,0.0,0.0,0.0,0.0,0.1,46.9,53.1,11.0,12.2,11.1,10.8,3.0,16.7,10.5,7.3,4.3,2.9,7.0,1.8,1.4
ZCTA5 78373,8.6,84.8,1.0,2.7,1.4,0.0,0.0,1.4,44.5,55.5,3.7,3.5,2.3,3.1,6.4,8.0,9.5,21.6,9.7,9.1,14.7,6.8,1.6
ZCTA5 78374,42.0,53.7,1.3,0.0,1.9,0.1,0.0,0.9,50.7,49.3,7.0,7.7,7.4,7.7,4.6,14.9,15.6,11.8,6.2,4.2,7.9,3.6,1.5
ZCTA5 78375,87.2,12.3,0.3,0.0,0.2,0.0,0.0,0.0,57.8,42.2,2.8,4.8,4.9,5.9,7.9,14.4,9.5,13.8,10.2,5.7,12.2,6.2,1.9
ZCTA5 78376,93.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,64.3,35.7,10.7,1.8,7.2,4.0,3.7,8.6,8.8,5.9,16.0,6.1,16.4,8.5,2.4
ZCTA5 78377,58.5,30.6,9.6,0.1,0.1,0.0,0.0,1.3,46.7,53.3,6.5,4.5,9.1,10.1,8.3,10.2,9.3,10.9,6.6,5.3,9.9,7.0,2.3
ZCTA5 78379,55.8,43.0,0.0,0.0,0.6,0.0,0.0,0.6,51.7,48.3,3.7,3.1,3.7,10.1,8.7,12.4,4.4,10.3,12.7,9.1,12.3,9.1,0.4
ZCTA5 78380,79.0,20.0,0.4,0.5,0.0,0.0,0.1,0.0,49.6,50.4,6.9,8.7,8.5,7.0,6.0,12.5,10.4,11.3,5.6,6.1,9.3,5.7,2.0
ZCTA5 78382,28.0,66.7,1.6,0.1,2.2,0.0,0.0,1.4,48.0,52.0,4.5,5.2,5.0,5.7,6.0,8.0,9.1,12.5,7.9,9.1,15.7,8.6,2.7
ZCTA5 78383,34.5,63.9,0.7,0.0,0.0,0.0,0.0,0.9,52.1,47.9,8.8,4.3,3.6,5.0,5.0,3.6,13.6,13.3,9.3,6.9,15.2,10.1,1.4
ZCTA5 78384,90.5,6.9,2.6,0.0,0.0,0.0,0.0,0.0,50.9,49.1,6.3,7.0,10.5,3.8,7.4,11.6,15.6,8.9,8.9,3.7,8.9,5.4,2.1
ZCTA5 78385,94.3,5.7,0.0,0.0,0.0,0.0,0.0,0.0,49.9,50.1,17.7,2.9,9.3,0.8,0.0,16.0,6.9,12.4,6.3,1.5,17.0,2.3,7.0
ZCTA5 78387,66.1,31.5,1.1,0.0,1.2,0.0,0.0,0.2,48.2,51.8,8.8,7.3,9.7,5.5,9.0,12.9,10.3,13.3,4.5,5.5,8.9,3.6,0.6
ZCTA5 78389,76.7,23.0,0.3,0.0,0.0,0.0,0.0,0.0,49.9,50.1,1.6,3.5,8.2,12.6,9.7,8.3,13.9,8.7,14.2,4.5,5.9,7.6,1.3
ZCTA5 78390,79.2,19.6,0.6,0.0,0.0,0.1,0.2,0.3,49.7,50.3,6.7,6.3,8.2,7.1,6.8,13.9,9.8,12.1,9.1,3.6,7.9,5.8,2.7
ZCTA5 78391,86.2,13.8,0.0,0.0,0.0,0.0,0.0,0.0,35.3,64.7,1.8,10.6,7.1,2.8,18.4,7.4,11.0,18.7,3.5,2.5,14.1,2.1,0.0
ZCTA5 78393,44.2,52.1,2.6,0.0,0.2,0.0,0.0,0.9,48.6,51.4,4.3,5.2,8.9,3.9,5.6,8.3,12.4,12.3,9.0,5.1,16.1,6.5,2.4
ZCTA5 78401,57.6,33.1,8.0,0.0,0.3,0.0,0.0,1.1,59.1,40.9,3.8,2.2,2.7,3.7,9.8,14.1,15.7,14.0,6.5,4.8,11.5,6.3,5.0
ZCTA5 78402,19.5,72.5,8.1,0.0,0.0,0.0,0.0,0.0,57.6,42.4,0.0,0.0,0.0,5.9,0.0,15.3,13.1,12.3,7.6,3.0,28.8,11.0,3.0
ZCTA5 78404,70.3,25.9,1.3,0.0,1.5,0.0,0.2,0.7,49.4,50.6,4.5,5.5,5.8,7.4,4.9,14.0,13.5,12.5,7.3,7.1,10.5,5.2,1.6
ZCTA5 78405,92.5,3.7,3.4,0.0,0.0,0.0,0.0,0.3,51.2,48.8,5.9,7.0,6.7,6.1,6.7,13.9,13.3,12.4,8.3,5.2,8.3,4.2,2.0
ZCTA5 78406,72.0,18.5,9.5,0.0,0.0,0.0,0.0,0.0,57.8,42.2,8.8,2.0,3.7,11.9,9.2,16.1,18.2,10.2,5.9,6.4,4.4,3.2,0.0
ZCTA5 78407,61.5,13.8,24.8,0.0,0.0,0.0,0.0,0.0,53.3,46.7,6.1,6.1,8.6,8.2,6.8,7.9,15.1,17.1,2.4,5.6,8.5,6.3,1.2
ZCTA5 78408,84.8,8.0,6.9,0.1,0.1,0.0,0.0,0.0,49.5,50.5,10.4,7.2,6.6,8.1,7.1,13.5,9.9,10.1,6.0,7.8,7.8,3.8,1.6
ZCTA5 78409,74.6,24.1,0.7,0.0,0.0,0.6,0.0,0.0,50.4,49.6,7.2,5.2,10.5,6.2,3.2,13.4,12.0,12.0,6.3,8.4,11.3,3.4,0.8
ZCTA5 78410,59.5,38.0,1.0,0.0,0.8,0.0,0.1,0.6,49.1,50.9,5.9,9.2,8.7,7.3,6.5,12.5,15.2,10.2,6.7,5.3,7.7,3.9,0.9
ZCTA5 78411,63.4,30.7,3.7,0.5,1.1,0.0,0.0,0.5,48.9,51.1,5.7,5.7,5.3,6.9,6.1,14.7,12.4,13.8,5.9,6.5,9.8,5.4,1.9
ZCTA5 78412,55.7,34.9,4.1,0.1,3.5,0.4,0.0,1.3,49.0,51.0,7.6,6.7,4.8,12.6,10.8,17.2,10.1,8.7,5.3,4.9,6.7,3.0,1.7
ZCTA5 78413,59.2,32.4,3.7,0.4,2.9,0.0,0.1,1.3,48.8,51.2,8.2,5.9,6.1,6.3,8.5,15.3,12.4,11.7,6.3,5.9,8.4,3.6,1.3
ZCTA5 78414,54.1,34.9,3.5,0.2,5.8,0.1,0.0,1.5,48.0,52.0,7.7,8.3,7.3,5.6,5.8,17.1,15.3,11.8,5.4,4.6,5.9,3.5,1.7
ZCTA5 78415,81.8,14.1,3.6,0.0,0.4,0.0,0.0,0.2,50.2,49.8,6.7,7.1,8.1,7.3,6.8,14.3,13.8,12.1,5.6,5.5,7.3,4.4,0.9
ZCTA5 78416,87.6,3.1,7.9,0.0,0.7,0.0,0.0,0.8,45.6,54.4,7.0,7.5,8.6,6.9,6.8,13.0,8.6,11.7,6.8,6.3,7.9,6.7,2.2
ZCTA5 78417,89.7,5.1,5.2,0.0,0.0,0.0,0.0,0.0,53.4,46.6,8.2,9.0,2.9,4.4,8.1,18.2,14.0,12.5,6.3,5.5,7.2,2.9,0.9
ZCTA5 78418,27.4,64.0,3.4,0.8,3.4,0.0,0.2,0.9,50.8,49.2,4.6,6.4,7.7,6.6,4.6,13.1,12.3,13.9,8.6,6.9,10.8,4.0,0.7
ZCTA5 78419,7.5,57.1,25.3,0.0,6.7,0.0,0.0,3.5,59.5,40.5,13.4,8.5,4.0,12.6,16.1,30.5,10.9,1.5,0.0,2.1,0.0,0.5,0.0
ZCTA5 78501,87.3,10.2,0.3,0.1,1.9,0.1,0.1,0.1,49.1,50.9,7.0,7.1,6.7,7.5,7.4,13.9,13.0,11.2,5.1,4.6,8.1,6.2,2.3
ZCTA5 78503,89.1,3.5,1.8,0.0,1.2,0.0,4.2,0.2,49.1,50.9,9.0,8.8,8.3,7.8,7.0,12.7,13.4,8.4,4.0,5.5,9.3,4.3,1.4
ZCTA5 78504,80.2,14.2,1.1,0.1,3.6,0.0,0.1,0.6,49.8,50.2,8.5,7.7,9.1,7.9,7.0,13.8,14.7,12.5,4.5,5.5,5.2,3.1,0.7
ZCTA5 78516,91.0,8.9,0.1,0.0,0.0,0.0,0.0,0.0,48.2,51.8,10.4,9.6,10.4,9.0,7.0,12.1,11.8,10.5,3.0,3.8,6.4,4.4,1.5
ZCTA5 78520,92.2,6.7,0.4,0.3,0.4,0.0,0.0,0.0,47.3,52.7,7.9,8.0,8.2,9.5,8.9,11.5,13.0,10.4,4.5,5.1,6.6,4.4,2.1
ZCTA5 78521,96.3,3.4,0.0,0.0,0.1,0.0,0.0,0.1,48.0,52.0,9.0,8.0,9.0,9.5,8.8,11.8,11.7,10.6,5.3,3.9,7.6,3.6,1.0
ZCTA5 78526,91.6,5.5,0.9,0.1,1.7,0.0,0.0,0.2,49.7,50.3,8.8,8.7,8.7,8.3,8.2,13.9,12.9,12.6,5.0,4.0,5.2,2.7,0.8
ZCTA5 78535,94.8,5.2,0.0,0.0,0.0,0.0,0.0,0.0,54.9,45.1,3.2,2.5,8.0,10.1,7.2,19.0,8.2,19.5,6.5,5.7,9.2,1.2,0.0
ZCTA5 78536,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.2,46.8,0.0,5.5,3.6,5.5,6.3,1.9,31.1,12.7,19.0,4.7,5.8,3.9,0.0
ZCTA5 78537,94.3,5.1,0.0,0.0,0.2,0.0,0.1,0.2,49.1,50.9,10.1,9.5,10.4,10.1,7.3,12.8,11.7,11.0,3.7,2.6,5.3,4.3,1.2
ZCTA5 78538,98.9,1.1,0.0,0.0,0.0,0.0,0.0,0.0,52.3,47.7,8.5,8.7,8.1,9.7,6.4,13.8,12.0,9.1,5.5,3.8,9.0,4.6,0.9
ZCTA5 78539,85.5,7.9,1.4,0.2,4.9,0.0,0.0,0.1,49.1,50.9,7.8,8.6,8.0,7.6,8.7,15.5,13.4,11.5,4.6,3.9,6.2,2.6,1.5
ZCTA5 78541,92.7,5.5,1.1,0.2,0.3,0.0,0.0,0.2,47.7,52.3,9.2,8.0,9.8,8.7,10.3,16.4,12.7,8.8,4.3,4.5,4.4,2.6,0.5
ZCTA5 78542,94.1,4.2,1.1,0.1,0.2,0.0,0.1,0.1,51.6,48.4,10.0,9.1,10.8,8.5,9.0,14.4,15.0,9.9,3.8,3.7,3.3,2.0,0.5
ZCTA5 78543,99.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,43.6,56.4,5.2,8.5,11.2,6.3,6.8,15.0,10.0,14.3,5.5,3.3,8.4,3.6,1.9
ZCTA5 78545,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,45.0,5.7,22.9,9.5,5.0,2.5,18.9,4.7,15.7,3.5,0.0,5.0,6.7,0.0
ZCTA5 78548,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.6,50.4,8.0,10.7,7.0,11.8,3.5,5.3,14.4,9.1,5.4,9.3,10.5,5.1,0.0
ZCTA5 78549,98.7,1.3,0.0,0.0,0.0,0.0,0.0,0.0,45.8,54.2,10.3,15.5,13.2,7.2,3.7,9.0,5.5,7.7,5.7,7.3,8.3,6.3,0.1
ZCTA5 78550,83.9,14.1,0.6,0.3,0.8,0.0,0.0,0.3,50.2,49.8,9.8,9.0,8.7,8.0,6.3,14.4,11.1,10.3,4.8,4.5,6.8,4.5,1.8
ZCTA5 78552,78.9,17.3,1.3,0.0,2.1,0.0,0.0,0.4,47.6,52.4,7.6,8.4,8.1,7.0,6.3,12.0,10.4,12.2,5.4,4.4,9.5,6.5,2.3
ZCTA5 78557,99.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,54.5,45.5,6.0,10.0,9.9,10.4,8.1,12.3,13.9,10.9,6.1,2.6,8.1,0.5,1.2
ZCTA5 78558,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.5,48.5,8.8,6.2,12.4,2.9,9.9,21.4,5.9,12.3,2.6,3.8,6.0,7.7,0.0
ZCTA5 78559,89.9,9.3,0.1,0.2,0.5,0.0,0.0,0.0,50.2,49.8,5.6,9.3,10.4,8.4,7.0,9.8,14.6,10.1,4.5,4.4,9.5,4.7,1.6
ZCTA5 78560,96.1,2.7,0.0,0.0,1.2,0.0,0.0,0.0,49.8,50.2,8.7,9.7,11.7,7.4,5.3,15.0,12.2,10.0,2.4,6.8,7.2,2.2,1.1
ZCTA5 78561,95.7,4.3,0.0,0.0,0.0,0.0,0.0,0.0,47.5,52.5,2.1,6.9,4.3,13.5,12.6,7.6,13.9,14.6,3.9,5.7,9.9,3.9,1.2
ZCTA5 78562,98.8,0.9,0.3,0.0,0.0,0.0,0.0,0.0,58.8,41.2,7.7,6.6,6.1,8.2,8.8,22.2,13.8,10.7,3.9,4.4,6.0,1.0,0.4
ZCTA5 78563,77.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,44.6,55.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.3,41.6,7.8,7.8,8.6,1.9
ZCTA5 78564,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,52.0,7.9,53.5,0.0,0.0,0.0,31.7,0.0,0.0,0.0,6.9,0.0,0.0,0.0
ZCTA5 78565,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.8,26.2,0.0,0.0,0.0,0.0,0.0,53.6,0.0,0.0,0.0,0.0,46.4,0.0,0.0
ZCTA5 78566,86.5,12.5,0.1,0.7,0.0,0.0,0.1,0.2,49.6,50.4,9.4,8.3,9.5,9.8,6.4,11.4,11.9,14.7,5.9,3.7,4.4,2.9,1.8
ZCTA5 78567,96.8,3.2,0.0,0.0,0.0,0.0,0.0,0.0,40.6,59.4,2.5,7.2,10.8,1.8,7.0,8.4,23.0,6.5,9.7,2.9,8.8,7.4,3.8
ZCTA5 78569,80.7,19.3,0.0,0.0,0.0,0.0,0.0,0.0,55.8,44.2,4.1,5.2,8.2,11.4,5.4,10.4,14.5,14.4,4.4,6.5,7.0,6.2,2.4
ZCTA5 78570,96.0,3.9,0.1,0.0,0.0,0.0,0.0,0.0,50.1,49.9,8.6,9.3,11.0,9.6,6.9,13.1,12.8,8.5,4.0,4.5,7.5,2.9,1.1
ZCTA5 78572,88.0,10.2,0.1,0.0,1.6,0.0,0.0,0.1,49.0,51.0,8.0,8.1,9.2,8.9,6.5,9.9,13.0,11.7,4.3,5.0,7.7,5.8,2.1
ZCTA5 78573,96.5,2.9,0.0,0.0,0.5,0.0,0.0,0.1,47.3,52.7,9.2,10.7,10.2,9.2,8.3,14.2,11.7,11.3,3.8,3.5,4.8,2.1,1.1
ZCTA5 78574,96.2,3.3,0.1,0.0,0.3,0.0,0.0,0.1,47.8,52.2,9.6,9.6,10.4,10.4,8.5,12.7,12.4,12.0,4.1,3.6,4.2,2.0,0.5
ZCTA5 78575,90.1,8.2,0.0,0.0,1.7,0.0,0.0,0.0,50.0,50.0,7.0,9.7,9.3,9.9,3.4,12.5,20.6,9.7,4.4,3.9,4.9,3.1,1.6
ZCTA5 78576,98.7,1.3,0.0,0.0,0.0,0.0,0.0,0.0,45.7,54.3,12.3,13.3,12.3,11.0,10.8,9.7,9.5,11.0,2.3,1.6,4.0,1.9,0.2
ZCTA5 78577,94.3,5.3,0.1,0.0,0.3,0.0,0.0,0.0,47.1,52.9,10.8,8.7,9.5,8.5,6.7,13.5,12.8,9.9,4.1,3.3,6.6,4.1,1.5
ZCTA5 78578,74.2,24.7,0.1,0.1,0.8,0.0,0.0,0.1,46.5,53.5,8.0,6.2,5.7,3.8,4.3,13.0,10.3,10.2,8.6,6.9,14.0,7.5,1.6
