ZIP_CODE,PO_NAME,STATE,ZIP_TYPE,ZCTA,zip_join_type
94019,Half Moon Bay,CA,Zip Code Area,94019,Zip matches ZCTA
94020,La Honda,CA,Zip Code Area,94020,Zip matches ZCTA
94021,Loma Mar,CA,Zip Code Area,94021,Zip matches ZCTA
94022,Los Altos,CA,Zip Code Area,94022,Zip matches ZCTA
94023,Los Altos,CA,Post Office or large volume customer,94022,Spatial join to ZCTA
94024,Los Altos,CA,Zip Code Area,94024,Zip matches ZCTA
94025,Menlo Park,CA,Zip Code Area,94025,Zip matches ZCTA
94026,Menlo Park,CA,Post Office or large volume customer,94025,Spatial join to ZCTA
94027,Atherton,CA,Zip Code Area,94027,Zip matches ZCTA
94028,Portola Valley,CA,Zip Code Area,94028,Zip matches ZCTA
94030,Millbrae,CA,Zip Code Area,94030,Zip matches ZCTA
94035,Mountain View,CA,Zip Code Area,94043,Spatial join to ZCTA
94037,Montara,CA,Zip Code Area,94037,Zip matches ZCTA
94038,Moss Beach,CA,Zip Code Area,94038,Zip matches ZCTA
94039,Mountain View,CA,Post Office or large volume customer,94041,Spatial join to ZCTA
94040,Mountain View,CA,Zip Code Area,94040,Zip matches ZCTA
94041,Mountain View,CA,Zip Code Area,94041,Zip matches ZCTA
94042,Mountain View,CA,Post Office or large volume customer,94041,Spatial join to ZCTA
94043,Mountain View,CA,Zip Code Area,94043,Zip matches ZCTA
94044,Pacifica,CA,Zip Code Area,94044,Zip matches ZCTA
94060,Pescadero,CA,Zip Code Area,94060,Zip matches ZCTA
94061,Redwood City,CA,Zip Code Area,94061,Zip matches ZCTA
94062,Redwood City,CA,Zip Code Area,94062,Zip matches ZCTA
94063,Redwood City,CA,Zip Code Area,94063,Zip matches ZCTA
94064,Redwood City,CA,Post Office or large volume customer,94063,Spatial join to ZCTA
94065,Redwood City,CA,Zip Code Area,94065,Zip matches ZCTA
94066,San Bruno,CA,Zip Code Area,94066,Zip matches ZCTA
94070,San Carlos,CA,Zip Code Area,94070,Zip matches ZCTA
94074,San Gregorio,CA,Zip Code Area,94074,Zip matches ZCTA
94080,South San Francisco,CA,Zip Code Area,94080,Zip matches ZCTA
94083,South San Francisco,CA,Post Office or large volume customer,94080,Spatial join to ZCTA
94085,Sunnyvale,CA,Zip Code Area,94085,Zip matches ZCTA
94086,Sunnyvale,CA,Zip Code Area,94086,Zip matches ZCTA
94087,Sunnyvale,CA,Zip Code Area,94087,Zip matches ZCTA
94088,Sunnyvale,CA,Post Office or large volume customer,94089,Spatial join to ZCTA
94089,Sunnyvale,CA,Zip Code Area,94089,Zip matches ZCTA
94102,San Francisco,CA,Zip Code Area,94102,Zip matches ZCTA
94103,San Francisco,CA,Zip Code Area,94103,Zip matches ZCTA
94104,San Francisco,CA,Zip Code Area,94104,Zip matches ZCTA
94105,San Francisco,CA,Zip Code Area,94105,Zip matches ZCTA
94107,San Francisco,CA,Zip Code Area,94107,Zip matches ZCTA
94108,San Francisco,CA,Zip Code Area,94108,Zip matches ZCTA
94109,San Francisco,CA,Zip Code Area,94109,Zip matches ZCTA
94110,San Francisco,CA,Zip Code Area,94110,Zip matches ZCTA
94111,San Francisco,CA,Zip Code Area,94111,Zip matches ZCTA
94112,San Francisco,CA,Zip Code Area,94112,Zip matches ZCTA
94114,San Francisco,CA,Zip Code Area,94114,Zip matches ZCTA
94115,San Francisco,CA,Zip Code Area,94115,Zip matches ZCTA
94116,San Francisco,CA,Zip Code Area,94116,Zip matches ZCTA
94117,San Francisco,CA,Zip Code Area,94117,Zip matches ZCTA
94118,San Francisco,CA,Zip Code Area,94118,Zip matches ZCTA
94119,San Francisco,CA,Post Office or large volume customer,94105,Spatial join to ZCTA
94120,San Francisco,CA,Post Office or large volume customer,94104,Spatial join to ZCTA
94121,San Francisco,CA,Zip Code Area,94121,Zip matches ZCTA
94122,San Francisco,CA,Zip Code Area,94122,Zip matches ZCTA
94123,San Francisco,CA,Zip Code Area,94123,Zip matches ZCTA
94124,San Francisco,CA,Zip Code Area,94124,Zip matches ZCTA
94125,San Francisco,CA,Post Office or large volume customer,94128,Spatial join to ZCTA
94126,San Francisco,CA,Post Office or large volume customer,94111,Spatial join to ZCTA
94127,San Francisco,CA,Zip Code Area,94127,Zip matches ZCTA
94128,San Francisco,CA,Zip Code Area,94128,Zip matches ZCTA
94129,San Francisco,CA,Zip Code Area,94129,Zip matches ZCTA
94130,San Francisco,CA,Zip Code Area,94130,Zip matches ZCTA
94131,San Francisco,CA,Zip Code Area,94131,Zip matches ZCTA
94132,San Francisco,CA,Zip Code Area,94132,Zip matches ZCTA
94133,San Francisco,CA,Zip Code Area,94133,Zip matches ZCTA
94134,San Francisco,CA,Zip Code Area,94134,Zip matches ZCTA
94137,San Francisco,CA,Post Office or large volume customer,94104,Spatial join to ZCTA
94139,San Francisco,CA,Post Office or large volume customer,94104,Spatial join to ZCTA
94140,San Francisco,CA,Post Office or large volume customer,94110,Spatial join to ZCTA
94141,San Francisco,CA,Post Office or large volume customer,94103,Spatial join to ZCTA
94142,San Francisco,CA,Post Office or large volume customer,94103,Spatial join to ZCTA
94143,San Francisco,CA,Post Office or large volume customer,94158,Spatial join to ZCTA
94144,San Francisco,CA,Post Office or large volume customer,94118,Spatial join to ZCTA
94145,San Francisco,CA,Post Office or large volume customer,94104,Spatial join to ZCTA
94146,San Francisco,CA,Post Office or large volume customer,94114,Spatial join to ZCTA
94147,San Francisco,CA,Post Office or large volume customer,94123,Spatial join to ZCTA
94151,San Francisco,CA,Post Office or large volume customer,94105,Spatial join to ZCTA
94158,San Francisco,CA,Zip Code Area,94158,Zip matches ZCTA
94159,San Francisco,CA,Post Office or large volume customer,94118,Spatial join to ZCTA
94160,San Francisco,CA,Post Office or large volume customer,94124,Spatial join to ZCTA
94161,San Francisco,CA,Post Office or large volume customer,94111,Spatial join to ZCTA
94163,San Francisco,CA,Post Office or large volume customer,94104,Spatial join to ZCTA
94164,San Francisco,CA,Post Office or large volume customer,94109,Spatial join to ZCTA
94172,San Francisco,CA,Post Office or large volume customer,94122,Spatial join to ZCTA
94177,San Francisco,CA,Post Office or large volume customer,94105,Spatial join to ZCTA
94188,San Francisco,CA,Post Office or large volume customer,94124,Spatial join to ZCTA
94203,Sacramento,CA,Post Office or large volume customer,95814,Spatial join to ZCTA
94204,Sacramento,CA,Post Office or large volume customer,95815,Spatial join to ZCTA
94205,Sacramento,CA,Post Office or large volume customer,95823,Spatial join to ZCTA
94206,Sacramento,CA,Post Office or large volume customer,95823,Spatial join to ZCTA
94207,Sacramento,CA,Post Office or large volume customer,95814,Spatial join to ZCTA
94208,Sacramento,CA,Post Office or large volume customer,95814,Spatial join to ZCTA
94209,Sacramento,CA,Post Office or large volume customer,95814,Spatial join to ZCTA
94211,Sacramento,CA,Post Office or large volume customer,95814,Spatial join to ZCTA
94229,Sacramento,CA,Post Office or large volume customer,95814,Spatial join to ZCTA
94230,Sacramento,CA,Post Office or large volume customer,95823,Spatial join to ZCTA
94232,Sacramento,CA,Post Office or large volume customer,95818,Spatial join to ZCTA
94234,Sacramento,CA,Post Office or large volume customer,95814,Spatial join to ZCTA
94235,Sacramento,CA,Post Office or large volume customer,95814,Spatial join to ZCTA
94236,Sacramento,CA,Post Office or large volume customer,95814,Spatial join to ZCTA
94237,Sacramento,CA,Post Office or large volume customer,95814,Spatial join to ZCTA
94239,Sacramento,CA,Post Office or large volume customer,95818,Spatial join to ZCTA
94240,Sacramento,CA,Post Office or large volume customer,95811,Spatial join to ZCTA
94244,Sacramento,CA,Post Office or large volume customer,95814,Spatial join to ZCTA
94245,Sacramento,CA,Post Office or large volume customer,95814,Spatial join to ZCTA
94247,Sacramento,CA,Post Office or large volume customer,95823,Spatial join to ZCTA
94248,Sacramento,CA,Post Office or large volume customer,95814,Spatial join to ZCTA
94249,Sacramento,CA,Post Office or large volume customer,95816,Spatial join to ZCTA
94250,Sacramento,CA,Post Office or large volume customer,95814,Spatial join to ZCTA
94252,Sacramento,CA,Post Office or large volume customer,95814,Spatial join to ZCTA
94254,Sacramento,CA,Post Office or large volume customer,95823,Spatial join to ZCTA
94256,Sacramento,CA,Post Office or large volume customer,95823,Spatial join to ZCTA
94257,Sacramento,CA,Post Office or large volume customer,95811,Spatial join to ZCTA
94258,Sacramento,CA,Post Office or large volume customer,95814,Spatial join to ZCTA
94259,Sacramento,CA,Post Office or large volume customer,95818,Spatial join to ZCTA
94261,Sacramento,CA,Post Office or large volume customer,95814,Spatial join to ZCTA
94262,Sacramento,CA,Post Office or large volume customer,95823,Spatial join to ZCTA
94263,Sacramento,CA,Post Office or large volume customer,95814,Spatial join to ZCTA
94267,Sacramento,CA,Post Office or large volume customer,95815,Spatial join to ZCTA
94268,Sacramento,CA,Post Office or large volume customer,95814,Spatial join to ZCTA
94269,Sacramento,CA,Post Office or large volume customer,95814,Spatial join to ZCTA
94271,Sacramento,CA,Post Office or large volume customer,95814,Spatial join to ZCTA
94273,Sacramento,CA,Post Office or large volume customer,95814,Spatial join to ZCTA
94274,Sacramento,CA,Post Office or large volume customer,95814,Spatial join to ZCTA
94277,Sacramento,CA,Post Office or large volume customer,95814,Spatial join to ZCTA
94278,Sacramento,CA,Post Office or large volume customer,95814,Spatial join to ZCTA
94279,Sacramento,CA,Post Office or large volume customer,95814,Spatial join to ZCTA
94280,Sacramento,CA,Post Office or large volume customer,95822,Spatial join to ZCTA
94282,Sacramento,CA,Post Office or large volume customer,95823,Spatial join to ZCTA
94283,Sacramento,CA,Post Office or large volume customer,95823,Spatial join to ZCTA
94284,Sacramento,CA,Post Office or large volume customer,95818,Spatial join to ZCTA
94285,Sacramento,CA,Post Office or large volume customer,95818,Spatial join to ZCTA
94287,Sacramento,CA,Post Office or large volume customer,95814,Spatial join to ZCTA
94288,Sacramento,CA,Post Office or large volume customer,95814,Spatial join to ZCTA
94289,Sacramento,CA,Post Office or large volume customer,95814,Spatial join to ZCTA
94290,Sacramento,CA,Post Office or large volume customer,95818,Spatial join to ZCTA
94291,Sacramento,CA,Post Office or large volume customer,95818,Spatial join to ZCTA
94293,Sacramento,CA,Post Office or large volume customer,95818,Spatial join to ZCTA
94294,Sacramento,CA,Post Office or large volume customer,95818,Spatial join to ZCTA
94295,Sacramento,CA,Post Office or large volume customer,95814,Spatial join to ZCTA
94296,Sacramento,CA,Post Office or large volume customer,95814,Spatial join to ZCTA
94297,Sacramento,CA,Post Office or large volume customer,95818,Spatial join to ZCTA
94298,Sacramento,CA,Post Office or large volume customer,95814,Spatial join to ZCTA
94299,Sacramento,CA,Post Office or large volume customer,95814,Spatial join to ZCTA
94301,Palo Alto,CA,Zip Code Area,94301,Zip matches ZCTA
94302,Palo Alto,CA,Post Office or large volume customer,94301,Spatial join to ZCTA
94303,Palo Alto,CA,Zip Code Area,94303,Zip matches ZCTA
94304,Palo Alto,CA,Zip Code Area,94304,Zip matches ZCTA
94305,Stanford,CA,Zip Code Area,94305,Zip matches ZCTA
94306,Palo Alto,CA,Zip Code Area,94306,Zip matches ZCTA
94309,Palo Alto,CA,Post Office or large volume customer,94305,Spatial join to ZCTA
94401,San Mateo,CA,Zip Code Area,94401,Zip matches ZCTA
94402,San Mateo,CA,Zip Code Area,94402,Zip matches ZCTA
94403,San Mateo,CA,Zip Code Area,94403,Zip matches ZCTA
94404,San Mateo,CA,Zip Code Area,94404,Zip matches ZCTA
94497,San Mateo,CA,Post Office or large volume customer,94403,Spatial join to ZCTA
94501,Alameda,CA,Zip Code Area,94501,Zip matches ZCTA
94502,Alameda,CA,Zip Code Area,94502,Zip matches ZCTA
94503,American Canyon,CA,Zip Code Area,94503,Zip matches ZCTA
94505,Discovery Bay,CA,Zip Code Area,94505,Zip matches ZCTA
94506,Danville,CA,Zip Code Area,94506,Zip matches ZCTA
94507,Alamo,CA,Zip Code Area,94507,Zip matches ZCTA
94508,Angwin,CA,Zip Code Area,94508,Zip matches ZCTA
94509,Antioch,CA,Zip Code Area,94509,Zip matches ZCTA
94510,Benicia,CA,Zip Code Area,94510,Zip matches ZCTA
94511,Bethel Island,CA,Zip Code Area,94511,Zip matches ZCTA
94512,Birds Landing,CA,Zip Code Area,94512,Zip matches ZCTA
94513,Brentwood,CA,Zip Code Area,94513,Zip matches ZCTA
94514,Byron,CA,Zip Code Area,94514,Zip matches ZCTA
94515,Calistoga,CA,Zip Code Area,94515,Zip matches ZCTA
94516,Canyon,CA,Post Office or large volume customer,94516,Zip matches ZCTA
94517,Clayton,CA,Zip Code Area,94517,Zip matches ZCTA
94518,Concord,CA,Zip Code Area,94518,Zip matches ZCTA
94519,Concord,CA,Zip Code Area,94519,Zip matches ZCTA
94520,Concord,CA,Zip Code Area,94520,Zip matches ZCTA
94521,Concord,CA,Zip Code Area,94521,Zip matches ZCTA
94522,Concord,CA,Post Office or large volume customer,94520,Spatial join to ZCTA
94523,Pleasant Hill,CA,Zip Code Area,94523,Zip matches ZCTA
94524,Concord,CA,Post Office or large volume customer,94520,Spatial join to ZCTA
94525,Crockett,CA,Zip Code Area,94525,Zip matches ZCTA
94526,Danville,CA,Zip Code Area,94526,Zip matches ZCTA
94527,Concord,CA,Post Office or large volume customer,94520,Spatial join to ZCTA
94528,Diablo,CA,Zip Code Area,94528,Zip matches ZCTA
94529,Concord,CA,Post Office or large volume customer,94520,Spatial join to ZCTA
94530,El Cerrito,CA,Zip Code Area,94530,Zip matches ZCTA
94531,Antioch,CA,Zip Code Area,94531,Zip matches ZCTA
94533,Fairfield,CA,Zip Code Area,94533,Zip matches ZCTA
94534,Fairfield,CA,Zip Code Area,94534,Zip matches ZCTA
94535,Travis AFB,CA,Zip Code Area,94535,Zip matches ZCTA
94536,Fremont,CA,Zip Code Area,94536,Zip matches ZCTA
94537,Fremont,CA,Post Office or large volume customer,94536,Spatial join to ZCTA
94538,Fremont,CA,Zip Code Area,94538,Zip matches ZCTA
94539,Fremont,CA,Zip Code Area,94539,Zip matches ZCTA
94540,Hayward,CA,Post Office or large volume customer,94544,Spatial join to ZCTA
94541,Hayward,CA,Zip Code Area,94541,Zip matches ZCTA
94542,Hayward,CA,Zip Code Area,94542,Zip matches ZCTA
94543,Hayward,CA,Post Office or large volume customer,94541,Spatial join to ZCTA
94544,Hayward,CA,Zip Code Area,94544,Zip matches ZCTA
94545,Hayward,CA,Zip Code Area,94545,Zip matches ZCTA
94546,Castro Valley,CA,Zip Code Area,94546,Zip matches ZCTA
94547,Hercules,CA,Zip Code Area,94547,Zip matches ZCTA
94548,Knightsen,CA,Zip Code Area,94548,Zip matches ZCTA
94549,Lafayette,CA,Zip Code Area,94549,Zip matches ZCTA
94550,Livermore,CA,Zip Code Area,94550,Zip matches ZCTA
94551,Livermore,CA,Zip Code Area,94551,Zip matches ZCTA
94552,Castro Valley,CA,Zip Code Area,94552,Zip matches ZCTA
94553,Martinez,CA,Zip Code Area,94553,Zip matches ZCTA
94555,Fremont,CA,Zip Code Area,94555,Zip matches ZCTA
94556,Moraga,CA,Zip Code Area,94556,Zip matches ZCTA
94557,Hayward,CA,Post Office or large volume customer,94545,Spatial join to ZCTA
94558,Napa,CA,Zip Code Area,94558,Zip matches ZCTA
94559,Napa,CA,Zip Code Area,94559,Zip matches ZCTA
94560,Newark,CA,Zip Code Area,94560,Zip matches ZCTA
94561,Oakley,CA,Zip Code Area,94561,Zip matches ZCTA
94562,Oakville,CA,Post Office or large volume customer,94574,Spatial join to ZCTA
94563,Orinda,CA,Zip Code Area,94563,Zip matches ZCTA
94564,Pinole,CA,Zip Code Area,94564,Zip matches ZCTA
94565,Pittsburg,CA,Zip Code Area,94565,Zip matches ZCTA
94566,Pleasanton,CA,Zip Code Area,94566,Zip matches ZCTA
94567,Pope Valley,CA,Zip Code Area,94567,Zip matches ZCTA
94568,Dublin,CA,Zip Code Area,94568,Zip matches ZCTA
94569,Port Costa,CA,Zip Code Area,94569,Zip matches ZCTA
94570,Moraga,CA,Post Office or large volume customer,94556,Spatial join to ZCTA
94571,Rio Vista,CA,Zip Code Area,94571,Zip matches ZCTA
94572,Rodeo,CA,Zip Code Area,94572,Zip matches ZCTA
94573,Rutherford,CA,Post Office or large volume customer,94573,Zip matches ZCTA
94574,Saint Helena,CA,Zip Code Area,94574,Zip matches ZCTA
94575,Moraga,CA,Post Office or large volume customer,94575,Zip matches ZCTA
94576,Deer Park,CA,Zip Code Area,94576,Zip matches ZCTA
94577,San Leandro,CA,Zip Code Area,94577,Zip matches ZCTA
94578,San Leandro,CA,Zip Code Area,94578,Zip matches ZCTA
94579,San Leandro,CA,Zip Code Area,94579,Zip matches ZCTA
94580,San Lorenzo,CA,Zip Code Area,94580,Zip matches ZCTA
94581,Napa,CA,Post Office or large volume customer,94559,Spatial join to ZCTA
94582,San Ramon,CA,Zip Code Area,94582,Zip matches ZCTA
94583,San Ramon,CA,Zip Code Area,94583,Zip matches ZCTA
94585,Suisun City,CA,Zip Code Area,94585,Zip matches ZCTA
94586,Sunol,CA,Zip Code Area,94586,Zip matches ZCTA
94587,Union City,CA,Zip Code Area,94587,Zip matches ZCTA
94588,Pleasanton,CA,Zip Code Area,94588,Zip matches ZCTA
94589,Vallejo,CA,Zip Code Area,94589,Zip matches ZCTA
94590,Vallejo,CA,Zip Code Area,94590,Zip matches ZCTA
94591,Vallejo,CA,Zip Code Area,94591,Zip matches ZCTA
94592,Vallejo,CA,Zip Code Area,94592,Zip matches ZCTA
94595,Walnut Creek,CA,Zip Code Area,94595,Zip matches ZCTA
94596,Walnut Creek,CA,Zip Code Area,94596,Zip matches ZCTA
94597,Walnut Creek,CA,Zip Code Area,94597,Zip matches ZCTA
94598,Walnut Creek,CA,Zip Code Area,94598,Zip matches ZCTA
94599,Yountville,CA,Zip Code Area,94599,Zip matches ZCTA
94601,Oakland,CA,Zip Code Area,94601,Zip matches ZCTA
94602,Oakland,CA,Zip Code Area,94602,Zip matches ZCTA
94603,Oakland,CA,Zip Code Area,94603,Zip matches ZCTA
94604,Oakland,CA,Post Office or large volume customer,94612,Spatial join to ZCTA
94605,Oakland,CA,Zip Code Area,94605,Zip matches ZCTA
94606,Oakland,CA,Zip Code Area,94606,Zip matches ZCTA
94607,Oakland,CA,Zip Code Area,94607,Zip matches ZCTA
94608,Emeryville,CA,Zip Code Area,94608,Zip matches ZCTA
94609,Oakland,CA,Zip Code Area,94609,Zip matches ZCTA
94610,Oakland,CA,Zip Code Area,94610,Zip matches ZCTA
94611,Oakland,CA,Zip Code Area,94611,Zip matches ZCTA
94612,Oakland,CA,Zip Code Area,94612,Zip matches ZCTA
94613,Oakland,CA,Zip Code Area,94613,Zip matches ZCTA
94614,Oakland,CA,Post Office or large volume customer,94621,Spatial join to ZCTA
94615,Oakland,CA,Post Office or large volume customer,94607,Spatial join to ZCTA
94617,Oakland,CA,Post Office or large volume customer,94607,Spatial join to ZCTA
94618,Oakland,CA,Zip Code Area,94618,Zip matches ZCTA
94619,Oakland,CA,Zip Code Area,94619,Zip matches ZCTA
94620,Piedmont,CA,Post Office or large volume customer,94611,Spatial join to ZCTA
94621,Oakland,CA,Zip Code Area,94621,Zip matches ZCTA
94622,Oakland,CA,Post Office or large volume customer,94577,Spatial join to ZCTA
94623,Oakland,CA,Post Office or large volume customer,94607,Spatial join to ZCTA
94624,Oakland,CA,Post Office or large volume customer,94603,Spatial join to ZCTA
94649,Oakland,CA,Post Office or large volume customer,94612,Spatial join to ZCTA
94659,Oakland,CA,Post Office or large volume customer,94612,Spatial join to ZCTA
94660,Oakland,CA,Post Office or large volume customer,94607,Spatial join to ZCTA
94661,Oakland,CA,Post Office or large volume customer,94611,Spatial join to ZCTA
94662,Emeryville,CA,Post Office or large volume customer,94608,Spatial join to ZCTA
94666,Oakland,CA,Post Office or large volume customer,94610,Spatial join to ZCTA
94701,Berkeley,CA,Post Office or large volume customer,94704,Spatial join to ZCTA
94702,Berkeley,CA,Zip Code Area,94702,Zip matches ZCTA
94703,Berkeley,CA,Zip Code Area,94703,Zip matches ZCTA
94704,Berkeley,CA,Zip Code Area,94704,Zip matches ZCTA
